  -8.0000000000,  -5.0000000000,  -0.0234864190,  -0.0304163088,  -0.1523856778,  -0.0409333802
  -8.0000000000,  -4.8666666597,  -0.0225320500,  -0.0293582969,  -0.1446467420,  -0.0388889824
  -8.0000000000,  -4.7333333194,  -0.0215684937,  -0.0282843073,  -0.1366476691,  -0.0368440940
  -8.0000000000,  -4.5999999791,  -0.0205973697,  -0.0271960579,  -0.1284476467,  -0.0348037538
  -8.0000000000,  -4.4666666389,  -0.0196208609,  -0.0260959983,  -0.1201152533,  -0.0327740147
  -8.0000000000,  -4.3333332986,  -0.0186418367,  -0.0249874861,  -0.1117277121,  -0.0307621025
  -8.0000000000,  -4.1999999583,  -0.0176639862,  -0.0238749838,  -0.1033696062,  -0.0287765664
  -8.0000000000,  -4.0666666180,  -0.0166919515,  -0.0227642663,  -0.0951309884,  -0.0268273967
  -8.0000000000,  -3.9333332777,  -0.0157314454,  -0.0216626204,  -0.0871048493,  -0.0249260795
  -8.0000000000,  -3.7999999374,  -0.0147893287,  -0.0205790093,  -0.0793839584,  -0.0230855464
  -8.0000000000,  -3.6666665971,  -0.0138736148,  -0.0195241573,  -0.0720571612,  -0.0213199700
  -8.0000000000,  -3.5333332568,  -0.0129933587,  -0.0185104981,  -0.0652053007,  -0.0196443542
  -8.0000000000,  -3.3999999166,  -0.0121583824,  -0.0175519144,  -0.0588970145,  -0.0180738719
  -8.0000000000,  -3.2666665763,  -0.0113787900,  -0.0166631871,  -0.0531847220,  -0.0166229268
  -8.0000000000,  -3.1333332360,  -0.0106642424,  -0.0158590804,  -0.0481011418,  -0.0153039499
  -8.0000000000,  -2.9999998957,  -0.0100229932,  -0.0151530206,  -0.0436566516,  -0.0141260025
  -8.0000000000,  -2.8666665554,  -0.0094607603,  -0.0145554061,  -0.0398377713,  -0.0130933398
  -8.0000000000,  -2.7333332151,  -0.0089796115,  -0.0140717570,  -0.0366071104,  -0.0122042101
  -8.0000000000,  -2.5999998748,  -0.0085772096,  -0.0137012105,  -0.0339054759,  -0.0114503230
  -8.0000000000,  -2.4666665345,  -0.0082469014,  -0.0134362167,  -0.0316573360,  -0.0108175374
  -8.0000000000,  -2.3333331943,  -0.0079789701,  -0.0132641476,  -0.0297802036,  -0.0102880414
  -8.0000000000,  -2.1999998540,  -0.0077626804,  -0.0131703920,  -0.0281956181,  -0.0098433878
  -8.0000000000,  -2.0666665137,  -0.0075881132,  -0.0131412990,  -0.0268371382,  -0.0094670130
  -8.0000000000,  -1.9333331734,  -0.0074470842,  -0.0131657145,  -0.0256529133,  -0.0091453739
  -8.0000000000,  -1.7999998331,  -0.0073332409,  -0.0132351919,  -0.0246042656,  -0.0088679348
  -8.0000000000,  -1.6666664928,  -0.0072417794,  -0.0133435841,  -0.0236628672,  -0.0086266520
  -8.0000000000,  -1.5333331525,  -0.0071690931,  -0.0134865272,  -0.0228080495,  -0.0084153942
  -8.0000000000,  -1.3999998122,  -0.0071124744,  -0.0136610119,  -0.0220247096,  -0.0082294612
  -8.0000000000,  -1.2666664720,  -0.0070698920,  -0.0138650777,  -0.0213018020,  -0.0080652236
  -8.0000000000,  -1.1333331317,  -0.0070398332,  -0.0140976130,  -0.0206312857,  -0.0079198656
  -8.0000000000,  -0.9999997914,  -0.0070211942,  -0.0143582323,  -0.0200073945,  -0.0077912019
  -8.0000000000,  -0.8666664511,  -0.0070132021,  -0.0146471904,  -0.0194261167,  -0.0076775467
  -8.0000000000,  -0.7333331108,  -0.0070153492,  -0.0149652604,  -0.0188847604,  -0.0075776075
  -8.0000000000,  -0.5999997705,  -0.0070273040,  -0.0153134027,  -0.0183814020,  -0.0074903665
  -8.0000000000,  -0.4666664302,  -0.0070487361,  -0.0156918641,  -0.0179138447,  -0.0074148829
  -8.0000000000,  -0.3333330899,  -0.0070789692,  -0.0160982196,  -0.0174776174,  -0.0073499319
  -8.0000000000,  -0.1999997497,  -0.0071165389,  -0.0165247827,  -0.0170634599,  -0.0072935524
  -8.0000000000,  -0.0666664094,  -0.0071592759,  -0.0169590427,  -0.0166578884,  -0.0072431222
  -8.0000000000,   0.0666669309,  -0.0072056101,  -0.0173913507,  -0.0162506676,  -0.0071966398
  -8.0000000000,   0.2000002712,  -0.0072560195,  -0.0178237539,  -0.0158427153,  -0.0071541317
  -8.0000000000,   0.3333336115,  -0.0073128371,  -0.0182691332,  -0.0154445902,  -0.0071174361
  -8.0000000000,   0.4666669518,  -0.0073786666,  -0.0187416346,  -0.0150676038,  -0.0070886347
  -8.0000000000,   0.6000002921,  -0.0074552847,  -0.0192498705,  -0.0147177982,  -0.0070689700
  -8.0000000000,   0.7333336323,  -0.0075437610,  -0.0197975494,  -0.0143965598,  -0.0070589532
  -8.0000000000,   0.8666669726,  -0.0076449587,  -0.0203864441,  -0.0141032488,  -0.0070588417
  -8.0000000000,   1.0000003129,  -0.0077598743,  -0.0210183707,  -0.0138368778,  -0.0070689535
  -8.0000000000,   1.1333336532,  -0.0078898079,  -0.0216961235,  -0.0135967951,  -0.0070898127
  -8.0000000000,   1.2666669935,  -0.0080364659,  -0.0224239633,  -0.0133829043,  -0.0071222213
  -8.0000000000,   1.4000003338,  -0.0082020588,  -0.0232080406,  -0.0131957397,  -0.0071673177
  -8.0000000000,   1.5333336741,  -0.0083894286,  -0.0240569419,  -0.0130365350,  -0.0072266518
  -8.0000000000,   1.6666670144,  -0.0086022276,  -0.0249824778,  -0.0129073393,  -0.0073022936
  -8.0000000000,   1.8000003546,  -0.0088451720,  -0.0260008280,  -0.0128112118,  -0.0073969897
  -8.0000000000,   1.9333336949,  -0.0091243927,  -0.0271341754,  -0.0127525190,  -0.0075143822
  -8.0000000000,   2.0666670352,  -0.0094479032,  -0.0284129637,  -0.0127373460,  -0.0076593007
  -8.0000000000,   2.2000003755,  -0.0098261592,  -0.0298787670,  -0.0127739885,  -0.0078381045
  -8.0000000000,   2.3333337158,  -0.0102725609,  -0.0315872455,  -0.0128733355,  -0.0080589605
  -8.0000000000,   2.4666670561,  -0.0108034887,  -0.0336095329,  -0.0130486641,  -0.0083317640
  -8.0000000000,   2.6000003964,  -0.0114372484,  -0.0360293752,  -0.0133141819,  -0.0086672714
  -8.0000000000,   2.7333337367,  -0.0121916455,  -0.0389346290,  -0.0136822165,  -0.0090753098
  -8.0000000000,   2.8666670769,  -0.0130809586,  -0.0424057182,  -0.0141602187,  -0.0095627064
  -8.0000000000,   3.0000004172,  -0.0141136877,  -0.0465057671,  -0.0147491623,  -0.0101319620
