-8.00000000000000000E+00,-5.00000000000000000E+00,-1.78804365266890218E-02,-1.67097525290898115E-02,-2.88979084563137367E-01,-3.32220684900103869E-02
-8.00000000000000000E+00,-4.90000000000000036E+00,-1.69936229132835979E-02,-1.59473450358605488E-02,-2.77357391559442779E-01,-3.13434801124654952E-02
-8.00000000000000000E+00,-4.79999999999999982E+00,-1.60875128215887155E-02,-1.51645403897881503E-02,-2.64436235402686570E-01,-2.94424802355698623E-02
-8.00000000000000000E+00,-4.70000000000000018E+00,-1.51611034378858842E-02,-1.43601990078404355E-02,-2.50230351439253484E-01,-2.75194207126510937E-02
-8.00000000000000000E+00,-4.59999999999999964E+00,-1.42133954181223390E-02,-1.35331649191204675E-02,-2.34788872548394117E-01,-2.55748921932037743E-02
-8.00000000000000000E+00,-4.50000000000000000E+00,-1.32434318988194858E-02,-1.26822995624629054E-02,-2.18200633931335930E-01,-2.36098312092929523E-02
-8.00000000000000000E+00,-4.40000000000000036E+00,-1.22503563922169208E-02,-1.18065325259990393E-02,-2.00598380748109761E-01,-2.16256650501650029E-02
-8.00000000000000000E+00,-4.29999999999999982E+00,-1.12334962431015276E-02,-1.09049351593747748E-02,-1.82161190664988787E-01,-1.96245039859427040E-02
-8.00000000000000000E+00,-4.20000000000000018E+00,-1.01924798549970341E-02,-9.97682434037986364E-03,-1.63114399792229386E-01,-1.76093905781828965E-02
-8.00000000000000000E+00,-4.09999999999999964E+00,-9.12739731930206459E-03,-9.02190500341668554E-03,-1.43726388423421753E-01,-1.55846143688217528E-02
-8.00000000000000000E+00,-4.00000000000000000E+00,-8.03901508538418588E-03,-8.04046115585358052E-03,-1.24301765552993548E-01,-1.35560962093861925E-02
-8.00000000000000000E+00,-3.89999999999999991E+00,-6.92905544162306531E-03,-7.03360579000166571E-03,-1.05170800767430808E-01,-1.15318388552502742E-02
-8.00000000000000000E+00,-3.79999999999999982E+00,-5.80055045916845913E-03,-6.00360034324978059E-03,-8.66753886316169869E-02,-9.52242875373938112E-03
-8.00000000000000000E+00,-3.70000000000000018E+00,-4.65827370121015341E-03,-4.95424906596048358E-03,-6.91522841788526493E-02,-7.54155257512356073E-03
-8.00000000000000000E+00,-3.59999999999999964E+00,-3.50938067513701518E-03,-3.89155866240861606E-03,-5.29183079336154050E-02,-5.60670214871640798E-03
-8.00000000000000000E+00,-3.50000000000000000E+00,-2.36677605858098437E-03,-2.82830516867746797E-03,-3.83044856615416263E-02,-3.74385796108387412E-03
-8.00000000000000000E+00,-3.39999999999999991E+00,-1.00363514957521474E-03,-1.43340799866171239E-03,-2.04232148878132590E-02,-1.59210198838549287E-03
-8.00000000000000000E+00,-3.29999999999999982E+00,-1.22516142877955266E-03,-2.28637406291745844E-03,-3.60425238507422058E-02,-2.01820462597192838E-03
-8.00000000000000000E+00,-3.20000000000000018E+00,-1.24476864101731241E-03,-2.84204373534577498E-03,-4.59278728376989395E-02,-2.11658261104467676E-03
-8.00000000000000000E+00,-3.09999999999999964E+00,-1.25560767627300022E-03,-3.37312290208962402E-03,-5.42480128721096952E-02,-2.19910869008141602E-03
-8.00000000000000000E+00,-3.00000000000000000E+00,-1.26399897186555885E-03,-3.88634256418492067E-03,-6.11545303096145201E-02,-2.27517114295581156E-03
-8.00000000000000000E+00,-2.89999999999999991E+00,-1.26968404004614661E-03,-4.37914174166518979E-03,-6.66964943759587314E-02,-2.34397146155127271E-03
-8.00000000000000000E+00,-2.79999999999999982E+00,-1.27247234125564329E-03,-4.84939120955834788E-03,-7.09457484013162748E-02,-2.40489272477448094E-03
-8.00000000000000000E+00,-2.69999999999999973E+00,-1.27239121587621328E-03,-5.29585827595000381E-03,-7.39966427271440963E-02,-2.45773833786477880E-03
-8.00000000000000000E+00,-2.59999999999999964E+00,-1.26984794254865973E-03,-5.71878168767243119E-03,-7.59667861501217151E-02,-2.50299622814061052E-03
-8.00000000000000000E+00,-2.50000000000000000E+00,-1.26575354621876151E-03,-6.12037911210962585E-03,-7.69966650479066567E-02,-2.54204011190867435E-03
-8.00000000000000000E+00,-2.39999999999999991E+00,-1.26136367858630579E-03,-6.50463765165059521E-03,-7.72418364917000638E-02,-2.57689676833966355E-03
-8.00000000000000000E+00,-2.29999999999999982E+00,-1.25781290657382000E-03,-6.87612025255447071E-03,-7.68558664341269099E-02,-2.60952393195698672E-03
-8.00000000000000000E+00,-2.19999999999999973E+00,-1.25575127929939919E-03,-7.23865735019478540E-03,-7.59737782267651124E-02,-2.64119803881629348E-03
-8.00000000000000000E+00,-2.09999999999999964E+00,-1.25535406030617453E-03,-7.59485636696588962E-03,-7.47058921202992249E-02,-2.67245501521246433E-03
-8.00000000000000000E+00,-2.00000000000000000E+00,-1.25652455774190926E-03,-7.94630176433146207E-03,-7.31403919298767996E-02,-2.70335793745819569E-03
-8.00000000000000000E+00,-1.89999999999999991E+00,-1.25905898638466380E-03,-8.29389527074768894E-03,-7.13481426153241005E-02,-2.73374384126623187E-03
-8.00000000000000000E+00,-1.79999999999999982E+00,-1.26273076137037592E-03,-8.63810707448591127E-03,-6.93867180707363057E-02,-2.76336394700768323E-03
-8.00000000000000000E+00,-1.69999999999999973E+00,-1.26732516178277199E-03,-8.97912993464492631E-03,-6.73032822727149954E-02,-2.79195051757594225E-03
-8.00000000000000000E+00,-1.59999999999999964E+00,-1.27265084016031822E-03,-9.31697003127948502E-03,-6.51366299991287118E-02,-2.81924603531269816E-03
